数据生成时间：2019-09-04 16:37
数据生成条件：
1. 时间范围：20190901至20190903
2. 时间单位：分日
3. 推广设备：移动设备，计算机
4. 投放网络：全部

账户,日期,推广计划,推广单元,关键词,搜索词,账户添加状态,展现,点击,消费,平均点击价格,网页转化,商桥转化
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","(突然)大便有血","突然大便出血","突然大便带血","已添加",2,1,0.78,0.78,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","屁眼大便有血","大便屁眼很疼","大便屁股疼是什么原因","未添加",1,1,0.69,0.69,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","肛门便血","肛门突然流血","蹲下肛门就出血不痛","未添加",1,1,0.80,0.80,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便(怎么会)有血","大便时出鲜血","大便出鲜血15天","未添加",1,1,0.70,0.70,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便(怎么会)有血","大便拉血怎么会事","拉屎有血是怎么了","已添加",2,1,0.75,0.75,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便(怎么会)有血","大便出血,但是不疼","拉屎出血但是不疼","已添加",13,3,1.72,0.57,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便(怎么会)有血","大便出血,但是不疼","拉屎出血但不疼","已添加",7,1,0.50,0.50,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便(怎么会)有血","大便出血,但是不疼","大便出血不疼痛怎么回事","已添加",1,1,1.02,1.02,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","拉屎出血","拉屎的时候拉出血","拉屎拉出血","已添加",18,1,0.70,0.70,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","拉屎出血","拉屎出血但是不疼","拉屎出鲜血但不疼","已添加",37,1,0.47,0.47,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","拉屎出血","拉屎出血但是不疼","拉屎出血但是不疼","已添加",13,1,0.75,0.75,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","拉屎出血","拉屎出血但是不疼","拉屎出血但不疼","已添加",6,1,0.49,0.49,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","拉屎出血","拉屎的时候出血","拉屎出血了","已添加",11,3,2.53,0.84,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","拉屎出血","突然拉屎出血","突然大便便血","已添加",1,1,0.47,0.47,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","便血 鲜红（新）","便鲜血","便鲜血","已添加",12,1,0.54,0.54,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","便血 鲜红（新）","便鲜血","便血","已添加",21,2,1.64,0.82,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便便血","大便便血","大便出血","已添加",6,1,0.29,0.29,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便后纸巾有血","大便后纸上有血不疼","拉屎用纸擦有一点点血","未添加",1,1,0.70,0.70,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便后纸巾有血","大便后纸上有血不疼","大便后用纸擦有血","已添加",1,1,0.87,0.87,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","(大便)有血块","大便是有血","突然大便便血","已添加",1,1,0.62,0.62,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","(大便)有血块","大便出血,但不疼","大便出血鲜红不痛","已添加",8,1,1.15,1.15,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","(大便)有血块","大便出血,但不疼","拉屎出血但是不疼","已添加",5,1,0.74,0.74,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","(拉稀)便血","拉稀屎也便血","突然大便便血","已添加",2,1,0.61,0.61,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便出血1","拉屎好多血","拉屎带血咋回事","已添加",1,1,1.12,1.12,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","湛江肛门出血2","上厕所有出血","上厕所出血","已添加",1,1,1.05,1.05,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","湛江肛门出血2","大便滴鲜血","大便滴血","已添加",1,1,0.63,0.63,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","屁股(有)出血","上厕所擦屁股时有血","肛门出血","已添加",1,1,0.48,0.48,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","屁股(有)出血","大便之后擦屁股有血","拉屎拉完后擦屁股有血","未添加",1,1,0.75,0.75,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","屁股(有)出血","擦屁股有点出血","便后擦屁股有小量血怎么回事","未添加",1,1,0.66,0.66,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","便血（上厕所）","大便时出血但不疼","排大便出血怎么回事","已添加",1,1,0.73,0.73,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","便血（上厕所）","大便时出血但不疼","为什么拉大便出血","已添加",1,1,1.20,1.20,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","便后出血","大便出血无疼痛感","大便出血鲜红不痛","已添加",4,1,0.52,0.52,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便有血1","大便会有血","拉屎带血咋回事","已添加",1,1,0.74,0.74,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","上厕所出血2","上厕所拉的屎有血","上厕所拉出血","已添加",1,1,0.61,0.61,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","上厕所出血2","上厕所拉的屎有血","上厕所拉血是怎么回事不痛不痒","已添加",1,1,0.57,0.57,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","上厕所出血2","上厕所拉的屎有血","上大厕所拉出血","未添加",1,1,0.77,0.77,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","6.10鲜血（核）","大便后滴鲜血","便后滴血","已添加",1,1,1.20,1.20,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","6.10鲜血（长）","先大便后出鲜血","大便后滴鲜血","已添加",1,1,0.56,0.56,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","6.10便血（拉稀）","拉稀拉出血","拉稀带血","已添加",1,1,0.80,0.80,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","6.10便血（产）","肛门拉屎流血","拉屎有鲜血肛门刺痛","未添加",1,1,1.13,1.13,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","6.10便血（产）","突然拉屎拉出血","大便拉出血是为什么","已添加",1,1,0.46,0.46,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","6.10便血（产）","拉大便大量出血","拉屎拉出血不痛","已添加",2,2,2.02,1.01,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","6.10便血（产）","拉大便大量出血","男人大便拉出血怎么回事","未添加",1,1,0.77,0.77,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便带血","大便有出血是","大便出血","已添加",7,1,0.50,0.50,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便带血（长）","大便呈柏油状或带血","大便柏油状","未添加",3,1,1.20,1.20,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","上厕所出血","上厕所啦出血","女生上厕所有血怎么回事","未添加",1,1,1.11,1.11,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","(大便时)带血","大便时 出血","拉屎痛出血","已添加",1,1,0.78,0.78,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","带血丝","大便粘液带血丝","大便粘液带血丝","已添加",4,1,0.44,0.44,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","便血（大便里）","大便里面有血","大便里有血","已添加",1,1,1.13,1.13,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","便血（大便里）","大便里带血","拉屎带血","已添加",1,1,0.50,0.50,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","(颜色)大便带血","大便黑色带血","大便黑色有血","已添加",15,1,0.29,0.29,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","(颜色)大便带血","大便带鲜红的血","拉大便有鲜红的血","已添加",11,1,0.68,0.68,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便出血鲜红","大便出血红色","拉的屎是红色的","未添加",1,1,0.77,0.77,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便出血鲜红","大便前出鲜血","大便出鲜血","已添加",10,1,0.75,0.75,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便出血鲜红","大便出血 不疼 鲜红","大便出血鲜红不痛","已添加",49,4,2.94,0.74,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便出血鲜红","大便出血鲜红色","便血鲜红色","已添加",10,1,0.72,0.72,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便出血鲜红","大便出血 鲜红","大便出血鲜红不痛","已添加",1,1,0.57,0.57,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","大便出血鲜红","大便出血不疼鲜红","大便出血鲜红不痛","已添加",24,1,0.71,0.71,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","怎么)大便出血","大便出血是什么现象","大便出血什么症状","已添加",1,1,0.61,0.61,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","怎么)大便出血","大便出血是什么现象","大便出鲜血严重吗","已添加",1,1,0.68,0.68,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","怎么)大便出血","大便出脓血","大便脓血什么病","未添加",1,1,0.47,0.47,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","怎么)大便出血","排大便出血","大便偶尔出血正常吗","已添加",1,1,0.58,0.58,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","怎么)大便出血","大便出血 但是不疼","大便出血鲜红不痛","已添加",7,1,0.50,0.50,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","怎么)大便出血","大便出血 但是不疼","拉屎出血但是不疼","已添加",8,1,0.50,0.50,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(短语)","便血 鲜红","大便拉血鲜红","拉屎出血鲜红不痛","已添加",2,2,2.40,1.20,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(原因)","便血的原因","便血的病因","肚痛便血什么原因","未添加",1,1,1.11,1.11,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血(原因)","消费【病因类】什么原因21","拉屎拉出血是什么原因","拉屎拉出血怎么回事","已添加",1,1,1.15,1.15,0,0
"远大肛肠医院13","2019-09-01","新加-[肛门]肛门肉球","【科普类】三","大便的时候会拉出一块肉","拉屎拉出来一条线","未添加",2,1,0.78,0.78,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血2","大便出血+相关（新）","大便出血屁眼痒","屁眼痒大便出血","已添加",1,1,1.18,1.18,0,0
"远大肛肠医院13","2019-09-01","新加-[便血]便血2","大便(带出血)（新）","大便不成形带血","大便不成形出血","已添加",1,1,0.43,0.43,0,0
"远大肛肠医院13","2019-09-01","新加-[肛门]肛门疼痛","【科普类】10","肛门灼痛","肛门里面痛怎么检查","未添加",1,1,0.76,0.76,0,0
"远大肛肠医院13","2019-09-01","新加-[肛门]肛门疼痛","【科普类】10","肛门坠疼","肛门发胀是什么原因","已添加",1,1,0.76,0.76,0,0
"远大肛肠医院13","2019-09-01","新加-[肛门]肛门疼痛","【症状类】10","肛门里疼痛","屁股疼痛是什么原因引起的","未添加",2,1,0.88,0.88,0,0
"远大肛肠医院13","2019-09-01","新加-[肛门]肛门疼痛","【症状类】18","肛门周围有下坠感","肛门坠感","已添加",1,1,0.46,0.46,0,0
"远大肛肠医院13","2019-09-01","新加-[肛门]肛门疼痛","【病因类】18","屁眼痛是什么原因","屁股痛是什么原因","未添加",4,1,0.47,0.47,0,0
"远大肛肠医院13","2019-09-01","新加-[肛门]肛门疼痛","【病因类】18","屁眼疼是为什么","屁眼疼痛什么原因","未添加",2,1,1.14,1.14,0,0
"远大肛肠医院13","2019-09-01","新加广泛-直肠脱垂+","治疗","直肠内粘膜脱垂怎么治","直肠粘膜松弛会自愈吗","未添加",1,1,0.50,0.50,0,0
"远大肛肠医院13","2019-09-01","新加广泛-直肠脱垂+","症状","直肠脱垂的主要症状","直肠脱垂是什么症状","已添加",1,1,0.96,0.96,0,0
"远大肛肠医院13","2019-09-01","新加广泛-直肠脱垂+","症状","直肠脱肛的症状","肛窦炎的症状","未添加",2,1,0.77,0.77,0,0
"远大肛肠医院13","2019-09-01","新加广泛-新加-直肠炎7.13","QC-12-肠息肉病症","肠息肉的早期症状","肠息肉的早期症状","已添加",12,1,0.80,0.80,0,0
"远大肛肠医院13","2019-09-01","新加广泛-新加-直肠炎7.13","QC-6-直肠炎症状名词","直肠炎","直肠炎表现","未添加",4,1,0.68,0.68,0,0
"远大肛肠医院13","2019-09-01","新加广泛-新加-直肠炎7.13","QC-7-直肠炎治疗","直肠息肉如何治疗","直肠息肉怎么治疗","已添加",1,1,0.76,0.76,0,0
"远大肛肠医院13","2019-09-01","新加广泛-YW-肛门异物1","肛门+异物","肛门有个软软的肉疙瘩","肛门有个软软的肉疙瘩","已添加",5,1,0.79,0.79,0,0
"远大肛肠医院13","2019-09-01","新加广泛-YW-肛门异物1","肛门+异物","屎太硬在肛门拉不出来","屎太硬在肛门拉不出来","已添加",2,1,0.54,0.54,0,0
"远大肛肠医院13","2019-09-01","新加广泛-ZC-[痔疮]-费用","切除痔疮多少钱","割痔疮大概多少钱","割个痔疮需要多少钱啊","未添加",1,1,0.78,0.78,0,0
"远大肛肠医院13","2019-09-01","新加广泛-ZC-痔疮[新]","痔疮-治疗","治疗痔疮有效方法","痔疮的最佳治疗方法","已添加",7,1,0.73,0.73,0,0
"远大肛肠医院13","2019-09-01","新加广泛-ZC-痔疮[新]","总院痔疮科","痔疮挂哪个科室","痔疮挂什么科","已添加",1,1,1.11,1.11,0,0
"远大肛肠医院13","2019-09-01","新加广泛-ZC-痔疮[新]","痔疮是什么样的图片","痔疮痔疮痔疮图片","痔疮图片图库","未添加",1,1,1.06,1.06,0,0
"远大肛肠医院13","2019-09-01","新加广泛-肛门+流量词","肛门+屁臭","屁很臭是怎么回事","放屁很臭是怎么回事","未添加",16,1,0.32,0.32,0,0
"远大肛肠医院13","2019-09-01","新加广泛-肛门+流量词","肛门+屁臭","屁多又臭是怎么回事","为什么我老是放屁?","未添加",1,1,0.33,0.33,0,0
"远大肛肠医院13","2019-09-01","新加广泛-肛门+流量词","肛门+脱落","脱肛是怎么引起的","肛脱怎么治疗","已添加",1,1,0.72,0.72,0,0
"远大肛肠医院13","2019-09-01","新加广泛-肛门+流量词","肛门+肿了","肛门肿胀疼痛","做爱后入为什么肛门 小腹会疼痛","未添加",2,1,1.13,1.13,0,0
"远大肛肠医院13","2019-09-01","新加广泛-肛门+流量词","肛门+血","产后42天大便出血","产后34天突然有鲜红血","未添加",4,1,0.57,0.57,0,0
"远大肛肠医院13","2019-09-01","新加广泛-肛门+流量词","肛门+瘙痒","肛门口发痒是怎么回事","肛门瘙痒是怎么回事","已添加",8,2,2.40,1.20,0,0
"远大肛肠医院13","2019-09-01","新加广泛-肛门+流量词","肛门+出来","肛门出来","产妇屎到肛门拉不出来","未添加",1,1,0.50,0.50,0,0
"远大肛肠医院13","2019-09-01","新加广泛-肛门+流量词","肛门+汗水","屁股经常出汗怎么回事","屁股出汗","未添加",2,1,0.62,0.62,0,0
"远大肛肠医院13","2019-09-01","新加广泛-肛肠-新+","肛肠息肉+求解读(症状)","肛肠息肉有哪些症状","肠子息肉能活几年","未添加",1,1,0.46,0.46,0,0
"远大肛肠医院13","2019-09-01","新加广泛-肛肠-新+","肛肠检查+求解读(疼痛)","做肛肠检查痛吗","肠镜检查后注意","未添加",1,1,0.57,0.57,0,0
"远大肛肠医院13","2019-09-01","新加广泛-肛门坠胀+","坠胀+求解读(因)9-13","肛门有下坠感是什么原因","肛门坠胀是什么原因","已添加",1,1,0.80,0.80,0,0
"远大肛肠医院13","2019-09-01","新加广泛-肛门坠胀+","坠胀+求解读(因)9-13","肛门有下坠感是什么原因","肛门有坠胀感是怎么回事","已添加",4,1,0.97,0.97,0,0
"远大肛肠医院13","2019-09-01","新加广泛-肛门坠胀+","坠胀+求解读(事)10-13","女性肛门坠胀是怎么回事","女性下腹坠痛肛门坠胀","未添加",1,1,0.62,0.62,0,0
